"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"10.219	2016	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	3.444	39.254	37.584	255.000	0.930	0.930	1.000	83.700	",10.219,2016,80.5,1.2,1,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,40,4.03,650,12.24,123,0,0,0,0,0,0,3.444,39.254,37.584,255,0.93,0.93,1,83.7
"10.266	2006	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	40.0	4.03	650	12.00	123	0	0.0	0.0	0.0	0	0	2.870	35.993	34.312	255.000	0.930	0.930	1.000	83.700	",10.266,2006,67.5,1.2,1,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,40,4.03,650,12,123,0,0,0,0,0,0,2.87,35.993,34.312,255,0.93,0.93,1,83.7
"10.313	2010	55.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	2.349	40.341	38.675	255.000	0.936	0.936	0.994	84.234	",10.313,2010,55,1.2,1.006,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,650,12.24,123,0,0,0,0,0,0,2.349,40.341,38.675,255,0.936,0.936,0.994,84.234
"10.359	2005	66.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.3	1.000	40.0	4.03	650	12.00	123	0	0.0	0.0	0.0	0	0	2.834	38.365	36.692	255.000	0.930	0.930	1.000	83.700	",10.359,2005,66.5,1.2,1,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.3,1,40,4.03,650,12,123,0,0,0,0,0,0,2.834,38.365,36.692,255,0.93,0.93,1,83.7
"10.406	2012	81.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	46	8.7	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	3.459	39.946	38.279	255.000	0.930	0.930	1.000	83.700	",10.406,2012,81,1.2,1,30,85,93,100,100,97,0,90,5.164,4.408,18,46,8.7,1,40,4.03,650,12.24,123,0,0,0,0,0,0,3.459,39.946,38.279,255,0.93,0.93,1,83.7
"10.453	2000	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.4	1.000	40.0	4.03	650	12.12	123	0	0.0	0.0	0.0	0	0	2.861	37.870	36.196	255.000	0.932	0.932	0.998	83.878	",10.453,2000,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.4,1,40,4.03,650,12.12,123,0,0,0,0,0,0,2.861,37.87,36.196,255,0.932,0.932,0.998,83.878
"10.500	2002	54.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.5	1.000	40.0	4.03	650	12.12	123	0	0.0	0.0	0.0	0	0	2.892	36.783	35.105	255.000	0.932	0.932	0.998	83.878	",10.5,2002,54.8,1.2,1.002,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.5,1,40,4.03,650,12.12,123,0,0,0,0,0,0,2.892,36.783,35.105,255,0.932,0.932,0.998,83.878
"10.547	1994	55.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.2	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	2.330	39.847	38.179	255.000	0.930	0.930	1.000	83.700	",10.547,1994,55,1.2,1,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.2,1,40,4.03,650,12.24,123,0,0,0,0,0,0,2.33,39.847,38.179,255,0.93,0.93,1,83.7
"10.594	1987	66.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.348	3.592	18	47	7.2	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	2.784	37.278	35.601	255.000	0.928	0.928	1.002	83.522	",10.594,1987,66.3,1.2,0.998,30,85,93,100,100,97,0,90,4.348,3.592,18,47,7.2,1,40,4.03,650,12.24,123,0,0,0,0,0,0,2.784,37.278,35.601,255,0.928,0.928,1.002,83.522
"10.641	1997	81.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	47	8.6	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	3.433	39.649	37.981	255.000	0.932	0.932	0.998	83.878	",10.641,1997,81,1.2,1.002,30,85,93,100,100,97,0,90,5.164,4.408,18,47,8.6,1,40,4.03,650,12.24,123,0,0,0,0,0,0,3.433,39.649,37.981,255,0.932,0.932,0.998,83.878
"10.688	1987	68.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.475	3.704	18	46	7.4	1.000	40.0	4.03	650	12.00	123	0	0.0	0.0	0.0	0	0	2.870	36.981	35.304	255.000	0.932	0.932	0.998	83.878	",10.688,1987,68,1.2,1.002,30,85,93,100,100,97,0,90,4.475,3.704,18,46,7.4,1,40,4.03,650,12,123,0,0,0,0,0,0,2.87,36.981,35.304,255,0.932,0.932,0.998,83.878
"10.734	1993	55.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.2	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	2.329	38.167	36.494	255.000	0.932	0.932	0.998	83.878	",10.734,1993,55.3,1.2,1.002,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.2,1,40,4.03,650,12.24,123,0,0,0,0,0,0,2.329,38.167,36.494,255,0.932,0.932,0.998,83.878
"10.781	1990	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	47	7.3	1.000	40.0	4.03	650	12.00	123	0	0.0	0.0	0.0	0	0	2.825	36.487	34.808	255.000	0.930	0.930	1.000	83.700	",10.781,1990,67.3,1.2,1,30,85,93,100,100,97,0,90,4.411,3.64,18,47,7.3,1,40,4.03,650,12,123,0,0,0,0,0,0,2.825,36.487,34.808,255,0.93,0.93,1,83.7
"10.828	1999	80.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	3.415	37.969	36.295	255.000	0.928	0.928	1.002	83.522	",10.828,1999,80.8,1.2,0.998,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,40,4.03,650,12.24,123,0,0,0,0,0,0,3.415,37.969,36.295,255,0.928,0.928,1.002,83.522
"10.875	1988	67.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	47	7.4	1.000	40.0	4.03	650	12.00	123	0	0.0	0.0	0.0	0	0	2.844	38.760	37.089	255.000	0.932	0.932	0.998	83.878	",10.875,1988,67.8,1.2,1.002,30,85,93,100,100,97,0,90,4.439,3.668,18,47,7.4,1,40,4.03,650,12,123,0,0,0,0,0,0,2.844,38.76,37.089,255,0.932,0.932,0.998,83.878
"10.922	1989	55.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.3	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	2.845	38.463	36.791	255.000	0.932	0.932	0.998	83.878	",10.922,1989,55,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.3,1,40,4.03,650,12.24,123,0,0,0,0,0,0,2.845,38.463,36.791,255,0.932,0.932,0.998,83.878
"10.969	1993	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.304	37.870	36.196	255.000	0.930	0.930	1.000	83.700	",10.969,1993,54.5,1.2,1,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.304,37.87,36.196,255,0.93,0.93,1,83.7
"11.016	1989	68.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	46	7.4	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	2.873	35.894	34.213	255.000	0.928	0.928	1.002	83.522	",11.016,1989,68.3,1.2,0.998,30,85,93,100,100,97,0,90,4.46,3.704,18,46,7.4,1,40,4.03,650,12.24,123,0,0,0,0,0,0,2.873,35.894,34.213,255,0.928,0.928,1.002,83.522
"11.063	1998	81.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	47	8.6	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	3.435	38.957	37.287	255.000	0.938	0.938	0.992	84.412	",11.063,1998,81,1.2,1.009,30,85,93,100,100,97,0,90,5.164,4.408,18,47,8.6,1,40,4.03,650,12.24,123,0,0,0,0,0,0,3.435,38.957,37.287,255,0.938,0.938,0.992,84.412
"11.109	1989	68.3	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.475	3.704	18	47	7.4	1.000	40.0	4.03	650	12.00	123	0	0.0	0.0	0.0	0	0	2.873	36.685	35.006	255.000	0.944	0.944	0.985	84.947	",11.109,1989,68.3,1.2,1.015,30,85,93,100,100,97,0,90,4.475,3.704,18,47,7.4,1,40,4.03,650,12,123,0,0,0,0,0,0,2.873,36.685,35.006,255,0.944,0.944,0.985,84.947
"11.156	1993	55.5	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	3.768	3.012	18	47	6.3	1.000	40.0	4.03	650	12.24	123	0	0.0	0.0	0.0	0	0	2.341	39.451	37.783	255.000	0.944	0.944	0.985	84.947	",11.156,1993,55.5,1.2,1.015,30,85,93,100,100,97,0,90,3.768,3.012,18,47,6.3,1,40,4.03,650,12.24,123,0,0,0,0,0,0,2.341,39.451,37.783,255,0.944,0.944,0.985,84.947
"11.203	1991	67.3	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	47	7.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.826	37.475	35.799	255.000	0.944	0.944	0.985	84.947	",11.203,1991,67.3,1.2,1.015,30,85,93,100,100,97,0,90,4.411,3.64,18,47,7.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.826,37.475,35.799,255,0.944,0.944,0.985,84.947
"11.250	2000	81.0	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	5.172	4.408	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.438	39.946	38.279	255.000	0.944	0.944	0.985	84.947	",11.25,2000,81,1.2,1.015,30,85,93,100,100,97,0,90,5.172,4.408,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.438,39.946,38.279,255,0.944,0.944,0.985,84.947
"11.297	1992	67.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	40.0	4.03	650	12.00	123	0	0.0	0.0	0.0	0	0	2.850	38.365	36.692	255.000	0.940	0.940	0.989	84.590	",11.297,1992,67.5,1.2,1.011,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,40,4.03,650,12,123,0,0,0,0,0,0,2.85,38.365,36.692,255,0.94,0.94,0.989,84.59
"11.344	1993	67.8	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.4	1.000	40.0	4.03	650	12.12	123	0	0.0	0.0	0.0	0	0	2.851	36.586	34.907	255.000	0.940	0.940	0.989	84.590	",11.344,1993,67.8,1.2,1.011,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.4,1,40,4.03,650,12.12,123,0,0,0,0,0,0,2.851,36.586,34.907,255,0.94,0.94,0.989,84.59
"11.391	2000	54.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.312	39.056	37.386	255.000	0.936	0.936	0.994	84.234	",11.391,2000,54.8,1.2,1.006,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.312,39.056,37.386,255,0.936,0.936,0.994,84.234
"11.438	1996	68.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.883	36.191	34.510	255.000	0.932	0.932	0.998	83.878	",11.438,1996,68,1.2,1.002,30,85,93,100,100,97,0,90,4.46,3.704,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.883,36.191,34.51,255,0.932,0.932,0.998,83.878
"11.484	2005	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.425	39.254	37.584	255.000	0.930	0.930	1.000	83.700	",11.484,2005,80.5,1.2,1,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.425,39.254,37.584,255,0.93,0.93,1,83.7
"11.531	1995	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.832	37.475	35.799	255.000	0.932	0.932	0.998	83.878	",11.531,1995,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.832,37.475,35.799,255,0.932,0.932,0.998,83.878
"11.578	2001	55.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.338	36.586	34.907	255.000	0.936	0.936	0.994	84.234	",11.578,2001,55.3,1.2,1.006,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.338,36.586,34.907,255,0.936,0.936,0.994,84.234
"11.625	1994	66.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.818	36.981	35.304	255.000	0.936	0.936	0.994	84.234	",11.625,1994,66.8,1.2,1.006,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.818,36.981,35.304,255,0.936,0.936,0.994,84.234
"11.672	2005	81.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.172	4.408	18	47	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.447	36.685	35.006	255.000	0.932	0.932	0.998	83.878	",11.672,2005,81,1.2,1.002,30,85,93,100,100,97,0,90,5.172,4.408,18,47,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.447,36.685,35.006,255,0.932,0.932,0.998,83.878
"11.719	2003	80.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	47	8.6	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.422	38.957	37.287	255.000	0.938	0.938	0.992	84.412	",11.719,2003,80.5,1.2,1.009,30,85,93,100,100,97,0,90,5.151,4.38,18,47,8.6,1,40,4.03,649,12,123,0,0,0,0,0,0,3.422,38.957,37.287,255,0.938,0.938,0.992,84.412
"11.766	1994	67.8	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.852	36.882	35.204	255.000	0.944	0.944	0.985	84.947	",11.766,1994,67.8,1.2,1.015,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.852,36.882,35.204,255,0.944,0.944,0.985,84.947
"11.813	2001	55.0	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.338	38.266	36.593	255.000	0.944	0.944	0.985	84.947	",11.813,2001,55,1.2,1.015,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.338,38.266,36.593,255,0.944,0.944,0.985,84.947
"11.859	1998	66.3	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.348	3.592	18	46	7.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.799	36.289	34.609	255.000	0.944	0.944	0.985	84.947	",11.859,1998,66.3,1.2,1.015,30,85,93,100,100,97,0,90,4.348,3.592,18,46,7.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.799,36.289,34.609,255,0.944,0.944,0.985,84.947
"11.906	2009	80.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.432	37.772	36.097	255.000	0.936	0.936	0.994	84.234	",11.906,2009,80.5,1.2,1.006,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.432,37.772,36.097,255,0.936,0.936,0.994,84.234
"11.953	1998	67.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	47	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.858	36.783	35.105	255.000	0.936	0.936	0.994	84.234	",11.953,1998,67.5,1.2,1.006,30,85,93,100,100,97,0,90,4.439,3.668,18,47,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.858,36.783,35.105,255,0.936,0.936,0.994,84.234
"12.000	2003	55.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.340	38.463	36.791	255.000	0.938	0.938	0.992	84.412	",12,2003,55.3,1.2,1.009,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.34,38.463,36.791,255,0.938,0.938,0.992,84.412
"12.047	2000	66.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	46	7.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.802	38.365	36.692	255.000	0.938	0.938	0.992	84.412	",12.047,2000,66,1.2,1.009,30,85,93,100,100,97,0,90,4.356,3.592,18,46,7.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.802,38.365,36.692,255,0.938,0.938,0.992,84.412
"12.094	2000	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.839	37.969	36.295	255.000	0.936	0.936	0.994	84.234	",12.094,2000,67,1.2,1.006,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.839,37.969,36.295,255,0.936,0.936,0.994,84.234
"12.141	2010	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.433	38.463	36.791	255.000	0.932	0.932	0.998	83.878	",12.141,2010,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.433,38.463,36.791,255,0.932,0.932,0.998,83.878
"12.188	2001	67.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.862	36.092	34.411	255.000	0.930	0.930	1.000	83.700	",12.188,2001,67.8,1.2,1,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.862,36.092,34.411,255,0.93,0.93,1,83.7
"12.234	2006	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	46	6.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.319	38.463	36.791	255.000	0.930	0.930	1.000	83.700	",12.234,2006,54.5,1.2,1,30,85,93,100,100,97,0,90,3.728,2.964,18,46,6.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.319,38.463,36.791,255,0.93,0.93,1,83.7
"12.281	2004	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.845	36.191	34.510	255.000	0.932	0.932	0.998	83.878	",12.281,2004,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.845,36.191,34.51,255,0.932,0.932,0.998,83.878
"12.328	2014	80.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	47	8.6	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.440	39.155	37.485	255.000	0.936	0.936	0.994	84.234	",12.328,2014,80.5,1.2,1.006,30,85,93,100,100,97,0,90,5.151,4.38,18,47,8.6,1,40,4.03,649,12,123,0,0,0,0,0,0,3.44,39.155,37.485,255,0.936,0.936,0.994,84.234
"12.375	2005	67.0	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.846	38.859	37.188	255.000	0.944	0.944	0.985	84.947	",12.375,2005,67,1.2,1.015,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.846,38.859,37.188,255,0.944,0.944,0.985,84.947
"12.422	2005	55.3	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.868	35.894	34.213	255.000	0.944	0.944	0.985	84.947	",12.422,2005,55.3,1.2,1.015,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.868,35.894,34.213,255,0.944,0.944,0.985,84.947
"12.469	2011	55.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.350	37.574	35.899	255.000	0.938	0.938	0.992	84.412	",12.469,2011,55.3,1.2,1.009,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.35,37.574,35.899,255,0.938,0.938,0.992,84.412
"12.516	2009	68.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	46	7.5	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.902	35.795	34.114	255.000	0.938	0.938	0.992	84.412	",12.516,2009,68,1.2,1.009,30,85,93,100,100,97,0,90,4.46,3.704,18,46,7.5,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.902,35.795,34.114,255,0.938,0.938,0.992,84.412
"12.563	2016	80.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	47	8.7	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.444	39.056	37.386	255.000	0.936	0.936	0.994	84.234	",12.563,2016,80.8,1.2,1.006,30,85,93,100,100,97,0,90,5.151,4.38,18,47,8.7,1,40,4.03,649,12,123,0,0,0,0,0,0,3.444,39.056,37.386,255,0.936,0.936,0.994,84.234
"12.609	2006	67.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.870	36.882	35.204	255.000	0.938	0.938	0.992	84.412	",12.609,2006,67.5,1.2,1.009,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.87,36.882,35.204,255,0.938,0.938,0.992,84.412
"12.656	2013	54.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.735	2.964	18	46	6.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.327	39.155	37.485	255.000	0.938	0.938	0.992	84.412	",12.656,2013,54.5,1.2,1.009,30,85,93,100,100,97,0,90,3.735,2.964,18,46,6.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.327,39.155,37.485,255,0.938,0.938,0.992,84.412
"12.703	2009	67.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.852	38.266	36.593	255.000	0.936	0.936	0.994	84.234	",12.703,2009,67.3,1.2,1.006,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.852,38.266,36.593,255,0.936,0.936,0.994,84.234
"12.750	2005	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.324	3.560	18	46	7.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.784	35.894	34.213	255.000	0.936	0.936	0.994	84.234	",12.75,2005,80.3,1.2,1.006,30,85,93,100,100,97,0,90,4.324,3.56,18,46,7.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.784,35.894,34.213,255,0.936,0.936,0.994,84.234
"12.797	2015	80.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.442	38.068	36.394	255.000	0.932	0.932	0.998	83.878	",12.797,2015,80.8,1.2,1.002,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.442,38.068,36.394,255,0.932,0.932,0.998,83.878
"12.844	2004	67.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.845	35.598	33.915	255.000	0.930	0.930	1.000	83.700	",12.844,2004,67,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.845,35.598,33.915,255,0.93,0.93,1,83.7
