"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"25.875	2008	80.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	47	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.418	35.795	34.114	255.000	0.930	0.930	1.000	83.700	",25.875,2008,80.3,1.2,1,30,85,93,100,100,97,0,90,5.128,4.364,18,47,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.418,35.795,34.114,255,0.93,0.93,1,83.7
"25.922	1995	67.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.854	35.894	34.213	255.000	0.932	0.932	0.998	83.878	",25.922,1995,67.8,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.854,35.894,34.213,255,0.932,0.932,0.998,83.878
"25.969	1997	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.857	34.906	33.221	255.000	0.932	0.932	0.998	83.878	",25.969,1997,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.857,34.906,33.221,255,0.932,0.932,0.998,83.878
"26.016	2001	55.3	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.338	37.574	35.899	255.000	0.940	0.940	0.989	84.590	",26.016,2001,55.3,1.2,1.011,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.338,37.574,35.899,255,0.94,0.94,0.989,84.59
"26.063	1997	66.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.822	35.400	33.717	255.000	0.938	0.938	0.992	84.412	",26.063,1997,66.5,1.2,1.009,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.822,35.4,33.717,255,0.938,0.938,0.992,84.412
"26.110	2010	80.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.433	37.278	35.601	255.000	0.938	0.938	0.992	84.412	",26.11,2010,80.5,1.2,1.009,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.433,37.278,35.601,255,0.938,0.938,0.992,84.412
"26.157	1993	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.829	35.104	33.419	255.000	0.936	0.936	0.994	84.234	",26.157,1993,67,1.2,1.006,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.829,35.104,33.419,255,0.936,0.936,0.994,84.234
"26.204	1998	55.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.335	36.092	34.411	255.000	0.930	0.930	1.000	83.700	",26.204,1998,55,1.2,1,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.335,36.092,34.411,255,0.93,0.93,1,83.7
"26.250	1997	67.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.835	35.301	33.618	255.000	0.930	0.930	1.000	83.700	",26.25,1997,67,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.835,35.301,33.618,255,0.93,0.93,1,83.7
"26.297	2005	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	46	8.6	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	3.425	36.783	35.105	255.000	0.930	0.930	1.000	83.700	",26.297,2005,80.5,1.2,1,30,85,93,100,100,97,0,90,5.151,4.38,18,46,8.6,1,30,4.03,675,12,123,0,0,0,0,0,0,3.425,36.783,35.105,255,0.93,0.93,1,83.7
"26.344	2008	81.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	46	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.452	37.278	35.601	255.000	0.932	0.932	0.998	83.878	",26.344,2008,81,1.2,1.002,30,85,93,100,100,97,0,90,5.164,4.408,18,46,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.452,37.278,35.601,255,0.932,0.932,0.998,83.878
"26.391	1988	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.822	34.708	33.023	255.000	0.936	0.936	0.994	84.234	",26.391,1988,67,1.2,1.006,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.822,34.708,33.023,255,0.936,0.936,0.994,84.234
"26.438	1996	55.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.332	36.388	34.709	255.000	0.932	0.932	0.998	83.878	",26.438,1996,55,1.2,1.002,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.332,36.388,34.709,255,0.932,0.932,0.998,83.878
"26.485	1992	67.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.828	34.214	32.527	255.000	0.930	0.930	1.000	83.700	",26.485,1992,67,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.828,34.214,32.527,255,0.93,0.93,1,83.7
"26.532	2003	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.422	36.981	35.304	255.000	0.930	0.930	1.000	83.700	",26.532,2003,80.5,1.2,1,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.422,36.981,35.304,255,0.93,0.93,1,83.7
"26.579	1983	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.837	36.487	34.808	255.000	0.930	0.930	1.000	83.700	",26.579,1983,67.5,1.2,1,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.837,36.487,34.808,255,0.93,0.93,1,83.7
"26.625	1993	54.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	46	6.2	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.304	37.376	35.700	255.000	0.930	0.930	1.000	83.700	",26.625,1993,54.8,1.2,1,30,85,93,100,100,97,0,90,3.728,2.964,18,46,6.2,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.304,37.376,35.7,255,0.93,0.93,1,83.7
"26.672	1988	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.810	35.993	34.312	255.000	0.932	0.932	0.998	83.878	",26.672,1988,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.81,35.993,34.312,255,0.932,0.932,0.998,83.878
"26.719	1988	81.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	47	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.810	34.610	32.924	255.000	0.932	0.932	0.998	83.878	",26.719,1988,81,1.2,1.002,30,85,93,100,100,97,0,90,4.388,3.624,18,47,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.81,34.61,32.924,255,0.932,0.932,0.998,83.878
"26.766	2001	81.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	47	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.440	36.586	34.907	255.000	0.936	0.936	0.994	84.234	",26.766,2001,81,1.2,1.006,30,85,93,100,100,97,0,90,5.164,4.408,18,47,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.44,36.586,34.907,255,0.936,0.936,0.994,84.234
"26.813	1988	68.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.4	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.872	35.005	33.320	255.000	0.936	0.936	0.994	84.234	",26.813,1988,68,1.2,1.006,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.4,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.872,35.005,33.32,255,0.936,0.936,0.994,84.234
"26.860	1995	54.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.306	37.376	35.700	255.000	0.932	0.932	0.998	83.878	",26.86,1995,54.5,1.2,1.002,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.306,37.376,35.7,255,0.932,0.932,0.998,83.878
"26.907	1992	66.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.815	35.499	33.816	255.000	0.936	0.936	0.994	84.234	",26.907,1992,66.5,1.2,1.006,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.815,35.499,33.816,255,0.936,0.936,0.994,84.234
"26.954	2003	80.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.409	37.278	35.601	255.000	0.936	0.936	0.994	84.234	",26.954,2003,80,1.2,1.006,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.409,37.278,35.601,255,0.936,0.936,0.994,84.234
"27.000	1992	68.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	46	7.4	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.878	35.894	34.213	255.000	0.938	0.938	0.992	84.412	",27,1992,68,1.2,1.009,30,85,93,100,100,97,0,90,4.468,3.704,18,46,7.4,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.878,35.894,34.213,255,0.938,0.938,0.992,84.412
"27.047	1997	55.0	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.333	35.697	34.014	255.000	0.940	0.940	0.989	84.590	",27.047,1997,55,1.2,1.011,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.333,35.697,34.014,255,0.94,0.94,0.989,84.59
"27.094	1994	68.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	47	7.4	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.880	36.685	35.006	255.000	0.938	0.938	0.992	84.412	",27.094,1994,68,1.2,1.009,30,85,93,100,100,97,0,90,4.46,3.704,18,47,7.4,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.88,36.685,35.006,255,0.938,0.938,0.992,84.412
"27.141	1992	66.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	47	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.815	35.301	33.618	255.000	0.938	0.938	0.992	84.412	",27.141,1992,66.5,1.2,1.009,30,85,93,100,100,97,0,90,4.388,3.624,18,47,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.815,35.301,33.618,255,0.938,0.938,0.992,84.412
"27.188	2004	81.0	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	47	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.445	36.783	35.105	255.000	0.944	0.944	0.985	84.947	",27.188,2004,81,1.2,1.015,30,85,93,100,100,97,0,90,5.164,4.408,18,47,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.445,36.783,35.105,255,0.944,0.944,0.985,84.947
"27.235	1992	67.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.850	35.795	34.114	255.000	0.938	0.938	0.992	84.412	",27.235,1992,67.5,1.2,1.009,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.85,35.795,34.114,255,0.938,0.938,0.992,84.412
"27.282	1993	54.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.304	37.574	35.899	255.000	0.936	0.936	0.994	84.234	",27.282,1993,54.5,1.2,1.006,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.304,37.574,35.899,255,0.936,0.936,0.994,84.234
"27.329	1983	67.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.837	35.697	34.014	255.000	0.938	0.938	0.992	84.412	",27.329,1983,67.8,1.2,1.009,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.837,35.697,34.014,255,0.938,0.938,0.992,84.412
"27.375	1997	80.3	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	5.135	4.364	18	47	8.5	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	3.399	36.882	35.204	255.000	0.944	0.944	0.985	84.947	",27.375,1997,80.3,1.2,1.015,30,85,93,100,100,97,0,90,5.135,4.364,18,47,8.5,1,30,4.03,675,12,123,0,0,0,0,0,0,3.399,36.882,35.204,255,0.944,0.944,0.985,84.947
"27.422	1982	68.3	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	47	7.4	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.863	36.783	35.105	255.000	0.944	0.944	0.985	84.947	",27.422,1982,68.3,1.2,1.015,30,85,93,100,100,97,0,90,4.46,3.704,18,47,7.4,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.863,36.783,35.105,255,0.944,0.944,0.985,84.947
"27.469	1987	55.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.776	3.012	18	47	6.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.334	37.475	35.799	255.000	0.932	0.932	0.998	83.878	",27.469,1987,55.5,1.2,1.002,30,85,93,100,100,97,0,90,3.776,3.012,18,47,6.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.334,37.475,35.799,255,0.932,0.932,0.998,83.878
"27.516	1986	66.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	47	7.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.807	36.586	34.907	255.000	0.930	0.930	1.000	83.700	",27.516,1986,66.5,1.2,1,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.807,36.586,34.907,255,0.93,0.93,1,83.7
"27.563	1988	67.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.822	34.412	32.725	255.000	0.938	0.938	0.992	84.412	",27.563,1988,67,1.2,1.009,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.822,34.412,32.725,255,0.938,0.938,0.992,84.412
"27.610	1999	80.0	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.5	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.402	36.685	35.006	255.000	0.944	0.944	0.985	84.947	",27.61,1999,80,1.2,1.015,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.5,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.402,36.685,35.006,255,0.944,0.944,0.985,84.947
"27.657	1986	67.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.841	35.400	33.717	255.000	0.936	0.936	0.994	84.234	",27.657,1986,67.8,1.2,1.006,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.841,35.4,33.717,255,0.936,0.936,0.994,84.234
"27.704	1993	54.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.304	37.870	36.196	255.000	0.932	0.932	0.998	83.878	",27.704,1993,54.8,1.2,1.002,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.304,37.87,36.196,255,0.932,0.932,0.998,83.878
"27.750	1992	66.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.815	36.388	34.709	255.000	0.936	0.936	0.994	84.234	",27.75,1992,66.8,1.2,1.006,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.815,36.388,34.709,255,0.936,0.936,0.994,84.234
"27.797	2003	81.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.179	4.408	18	46	8.6	1.000	30.0	4.03	674	12.00	123	0	0.0	0.0	0.0	0	0	3.443	37.969	36.295	255.000	0.938	0.938	0.992	84.412	",27.797,2003,81,1.2,1.009,30,85,93,100,100,97,0,90,5.179,4.408,18,46,8.6,1,30,4.03,674,12,123,0,0,0,0,0,0,3.443,37.969,36.295,255,0.938,0.938,0.992,84.412
"27.844	1993	67.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.851	35.993	34.312	255.000	0.938	0.938	0.992	84.412	",27.844,1993,67.8,1.2,1.009,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.851,35.993,34.312,255,0.938,0.938,0.992,84.412
"27.891	1997	55.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.767	2.996	18	46	6.3	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.333	35.005	33.320	255.000	0.932	0.932	0.998	83.878	",27.891,1997,55,1.2,1.002,30,85,93,100,100,97,0,90,3.767,2.996,18,46,6.3,1,30,4.03,675,12,123,0,0,0,0,0,0,2.333,35.005,33.32,255,0.932,0.932,0.998,83.878
"27.938	1996	55.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.332	35.005	33.320	255.000	0.930	0.930	1.000	83.700	",27.938,1996,55.3,1.2,1,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.332,35.005,33.32,255,0.93,0.93,1,83.7
"27.985	1997	66.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.822	35.104	33.419	255.000	0.938	0.938	0.992	84.412	",27.985,1997,66.5,1.2,1.009,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.822,35.104,33.419,255,0.938,0.938,0.992,84.412
"28.032	2009	80.8	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	47	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.432	37.179	35.502	255.000	0.944	0.944	0.985	84.947	",28.032,2009,80.8,1.2,1.015,30,85,93,100,100,97,0,90,5.144,4.38,18,47,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.432,37.179,35.502,255,0.944,0.944,0.985,84.947
"28.094	1998	67.0	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.836	35.301	33.618	255.000	0.944	0.944	0.985	84.947	",28.094,1998,67,1.2,1.015,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.836,35.301,33.618,255,0.944,0.944,0.985,84.947
"28.141	2001	55.0	1.2	1.015	30.0	85.0	93	100	100	97	0.0	90	3.767	2.996	18	47	6.3	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.338	36.981	35.304	255.000	0.944	0.944	0.985	84.947	",28.141,2001,55,1.2,1.015,30,85,93,100,100,97,0,90,3.767,2.996,18,47,6.3,1,30,4.03,675,12,123,0,0,0,0,0,0,2.338,36.981,35.304,255,0.944,0.944,0.985,84.947
"28.188	1995	66.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.820	34.906	33.221	255.000	0.936	0.936	0.994	84.234	",28.188,1995,66.8,1.2,1.006,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.82,34.906,33.221,255,0.936,0.936,0.994,84.234
"28.235	2006	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.427	36.487	34.808	255.000	0.932	0.932	0.998	83.878	",28.235,2006,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.427,36.487,34.808,255,0.932,0.932,0.998,83.878
"28.282	1995	67.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.854	37.080	35.403	255.000	0.936	0.936	0.994	84.234	",28.282,1995,67.5,1.2,1.006,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.854,37.08,35.403,255,0.936,0.936,0.994,84.234
"28.329	1994	54.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.4	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.880	35.894	34.213	255.000	0.936	0.936	0.994	84.234	",28.329,1994,54.8,1.2,1.006,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.4,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.88,35.894,34.213,255,0.936,0.936,0.994,84.234
"28.375	1998	55.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.335	37.179	35.502	255.000	0.930	0.930	1.000	83.700	",28.375,1998,55,1.2,1,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.335,37.179,35.502,255,0.93,0.93,1,83.7
"28.422	1994	66.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	47	7.2	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.793	34.906	33.221	255.000	0.928	0.928	1.002	83.522	",28.422,1994,66.3,1.2,0.998,30,85,93,100,100,97,0,90,4.356,3.592,18,47,7.2,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.793,34.906,33.221,255,0.928,0.928,1.002,83.522
"28.469	2003	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.422	36.388	34.709	255.000	0.932	0.932	0.998	83.878	",28.469,2003,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.422,36.388,34.709,255,0.932,0.932,0.998,83.878
"28.516	1994	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.831	35.104	33.419	255.000	0.936	0.936	0.994	84.234	",28.516,1994,67,1.2,1.006,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.831,35.104,33.419,255,0.936,0.936,0.994,84.234
